customer_key,customer_id,customer_number,first_name,last_name,country,martial_status,new_gen,bithday,create_date
302,11301,AW00011301,CAMERON,RODRIGUEZ,United States,Married,Male,07-12-1965,08-10-2025
303,11302,AW00011302,SPENCER,RUSSELL,United States,Single,Male,09-12-1971,08-10-2025
304,11303,AW00011303,JULIA,COLEMAN,United States,Single,Female,10-04-1966,08-10-2025
305,11304,AW00011304,JULIA,GARCIA,United States,Married,Female,14-03-1971,08-10-2025
306,11305,AW00011305,SEAN,EVANS,United States,Married,Male,17-12-1965,08-10-2025
307,11306,AW00011306,MICAH,ZHOU,United States,Married,Male,20-12-1965,08-10-2025
308,11307,AW00011307,HUNTER,RODRIGUEZ,United States,Married,Male,31-10-1965,08-10-2025
309,11308,AW00011308,IAN,GONZALES,United States,Married,Male,02-09-1959,08-10-2025
310,11309,AW00011309,VICTORIA,LEWIS,United States,Single,Female,10-12-1959,08-10-2025
311,11310,AW00011310,ERIN,SANDERS,United States,Single,Female,05-07-1964,08-10-2025
312,11311,AW00011311,GABRIELLE,LOPEZ,United States,Single,Female,21-02-1959,08-10-2025
313,11312,AW00011312,SARA,RICHARDSON,United States,Single,Female,01-10-1958,08-10-2025
314,11313,AW00011313,TREVOR,JENKINS,United States,Single,Male,27-08-1958,08-10-2025
315,11314,AW00011314,MYA,FLORES,United States,Single,Female,16-06-1970,08-10-2025
316,11315,AW00011315,HAILEY,WARD,United States,Single,Female,31-03-1959,08-10-2025
317,11316,AW00011316,LUKE,ALLEN,Canada,Married,Male,17-05-1959,08-10-2025
318,11317,AW00011317,VICTORIA,RUSSELL,United States,Single,Female,14-09-1963,08-10-2025
319,11318,AW00011318,JESSICA,WILSON,United States,Single,Female,25-04-1958,08-10-2025
320,11319,AW00011319,JADE,BAILEY,United States,Married,Female,23-04-1948,08-10-2025
321,11320,AW00011320,MORGAN,HILL,United States,Married,Female,24-12-1942,08-10-2025
322,11321,AW00011321,TERRANCE,RAMAN,United States,Married,Male,05-01-1944,08-10-2025
323,11322,AW00011322,SYDNEY,GARCIA,United States,Married,Female,12-09-1943,08-10-2025
324,11323,AW00011323,JOSE,PATTERSON,United States,Single,Male,18-12-1943,08-10-2025
325,11324,AW00011324,ZACHARY,ANDERSON,United States,Married,Male,10-11-1944,08-10-2025
326,11325,AW00011325,ELIJAH,ROSS,United States,Single,Male,29-12-1944,08-10-2025
327,11326,AW00011326,RAFAEL,XIE,United States,Married,Male,23-12-1944,08-10-2025
328,11327,AW00011327,JAIME,MORENO,United States,Married,Male,01-09-1945,08-10-2025
329,11328,AW00011328,JULIAN,GRIFFIN,Canada,Married,Male,30-06-1945,08-10-2025
330,11329,AW00011329,ANDY,ALVAREZ,United States,Single,Male,22-01-1946,08-10-2025
331,11330,AW00011330,RYAN,THOMPSON,Canada,Married,Male,10-11-1945,08-10-2025
332,11331,AW00011331,SAMANTHA,JENKINS,Canada,Married,Female,03-01-1974,08-10-2025
333,11332,AW00011332,DEANNA,RAMOS,Germany,Single,Female,02-04-1968,08-10-2025
334,11333,AW00011333,EMILY,MILLER,United Kingdom,Married,Female,07-01-1968,08-10-2025
335,11334,AW00011334,NICOLE,BROWN,United Kingdom,Married,Female,19-09-1966,08-10-2025
336,11335,AW00011335,CARLA,RAMAN,Germany,Married,Female,18-12-1977,08-10-2025
337,11336,AW00011336,SHAUN,RAJI,France,Married,Male,08-03-1973,08-10-2025
338,11337,AW00011337,JEROME,ROMERO,United Kingdom,Married,Male,21-03-1967,08-10-2025
339,11338,AW00011338,FRANK,NAVARRO,Germany,Married,Male,06-08-1972,08-10-2025
340,11339,AW00011339,DENNIS,SHE,France,Single,Male,05-01-1967,08-10-2025
341,11340,AW00011340,MELODY,MUNOZ,France,Married,Female,03-04-1947,08-10-2025
342,11341,AW00011341,RANDY,ZENG,United Kingdom,Married,Male,18-02-1942,08-10-2025
343,11342,AW00011342,MARSHALL,WANG,France,Married,Male,07-03-1973,08-10-2025
344,11343,AW00011343,ARTHUR,CARLSON,United Kingdom,Married,Male,09-03-1975,08-10-2025
345,11344,AW00011344,JESSIE,JIMENEZ,United Kingdom,Married,Female,21-01-1963,08-10-2025
346,11345,AW00011345,ROBIN,RAMOS,France,Single,Female,09-09-1962,08-10-2025
347,11346,AW00011346,DEANNA,GUTIERREZ,France,Single,Female,18-05-1966,08-10-2025
348,11347,AW00011347,ROY,NAVARRO,Germany,Married,Male,17-06-1972,08-10-2025
349,11348,AW00011348,SHAWN,RAI,Germany,Married,Male,21-03-1961,08-10-2025
350,11349,AW00011349,MINDY,LUO,Germany,Married,Female,30-08-1965,08-10-2025
351,11350,AW00011350,CARA,ZHOU,United Kingdom,Married,Female,14-07-1942,08-10-2025
352,11351,AW00011351,ANNE,RAMOS,United Kingdom,Single,Female,02-04-1950,08-10-2025
353,11352,AW00011352,RAYMOND,RODRIGUEZ,France,Married,Male,04-09-1945,08-10-2025
354,11353,AW00011353,CARRIE,ORTEGA,United Kingdom,Single,Female,09-12-1946,08-10-2025
355,11354,AW00011354,DEANNA,SUAREZ,Germany,Married,Female,23-08-1947,08-10-2025
356,11355,AW00011355,ROBERTO,GUTIERREZ,United Kingdom,Married,Male,26-06-1948,08-10-2025
357,11356,AW00011356,TERRENCE,CARSON,Australia,Single,Male,24-11-1985,08-10-2025
358,11357,AW00011357,RAMON,YE,Australia,Single,Male,19-09-1984,08-10-2025
359,11358,AW00011358,CYNTHIA,MALHOTRA,Australia,Single,Female,10-05-1984,08-10-2025
360,11359,AW00011359,JARROD,PRASAD,Australia,Single,Male,03-03-1984,08-10-2025
361,11360,AW00011360,TYRONE,SERRANO,Australia,Single,Male,30-01-1984,08-10-2025
362,11361,AW00011361,CINDY,RAMOS,Australia,Married,Female,26-10-1982,08-10-2025
363,11362,AW00011362,DAMIEN,SHAN,Australia,Married,Male,11-05-1983,08-10-2025
364,11363,AW00011363,JULIAN,ROSS,Australia,Single,Male,19-04-1983,08-10-2025
365,11364,AW00011364,JENNIFER,COLLINS,Australia,Single,Female,22-03-1985,08-10-2025
366,11365,AW00011365,BRITTNEY,SUN,Australia,Single,Female,06-12-1984,08-10-2025
367,11366,AW00011366,VIRGINIA,PATEL,Australia,Married,Female,23-04-1985,08-10-2025
368,11367,AW00011367,CALVIN,NARA,Australia,Married,Male,21-08-1984,08-10-2025
369,11368,AW00011368,EDWARD,MILLER,Australia,Single,Male,24-05-1984,08-10-2025
370,11369,AW00011369,ASHLEE,TANG,Australia,Married,Female,01-02-1984,08-10-2025
371,11370,AW00011370,ALICIA,XU,Australia,Married,Female,29-09-1983,08-10-2025
372,11371,AW00011371,LACEY,JAI,Australia,Married,Female,24-11-1983,08-10-2025
373,11372,AW00011372,WENDY,ROMERO,Australia,Single,Female,12-11-1983,08-10-2025
374,11373,AW00011373,CARLY,LUO,Germany,Married,Female,16-09-1954,08-10-2025
375,11374,AW00011374,JIMMY,ORTEGA,Germany,Single,Male,25-12-1948,08-10-2025
376,11375,AW00011375,FRANCISCO,MARTINEZ,United Kingdom,Married,Male,05-11-1948,08-10-2025
377,11376,AW00011376,LANCE,VAZQUEZ,United Kingdom,Single,Male,07-12-1948,08-10-2025
378,11377,AW00011377,DAVID,ROBINETT,Germany,Married,Male,23-08-1966,08-10-2025
379,11378,AW00011378,SHANNON,LIANG,France,Single,Female,19-11-1965,08-10-2025
380,11379,AW00011379,GARY,VAZQUEZ,France,Married,Male,13-05-1976,08-10-2025
381,11380,AW00011380,MITCHELL,KUMAR,Germany,Single,Male,29-08-1964,08-10-2025
382,11381,AW00011381,MEREDITH,RAMAN,United Kingdom,Married,Female,18-08-1970,08-10-2025
383,11382,AW00011382,EDWARD,PATTERSON,France,Married,Male,15-07-1974,08-10-2025
384,11383,AW00011383,MARIE,GILL,France,Married,Female,25-02-1966,08-10-2025
385,11384,AW00011384,TIFFANY,WANG,France,Married,Female,13-10-1971,08-10-2025
386,11385,AW00011385,MIGUEL,ALLEN,United Kingdom,Single,Male,08-08-1971,08-10-2025
387,11386,AW00011386,JACLYN,CAI,Germany,Married,Female,02-11-1971,08-10-2025
388,11387,AW00011387,MEGAN,RAMIREZ,United Kingdom,Single,Female,29-11-1964,08-10-2025
389,11388,AW00011388,JOSEPH,MARTIN,United Kingdom,Married,Male,20-01-1965,08-10-2025
390,11389,AW00011389,KARL,SHAN,Germany,Single,Male,20-04-1981,08-10-2025
391,11390,AW00011390,CHRISTINE,RAJI,France,Single,Female,17-04-1976,08-10-2025
392,11391,AW00011391,LINDSAY,XIE,Germany,Single,Female,25-06-1976,08-10-2025
393,11392,AW00011392,WILLIE,ZHAO,Germany,Single,Male,03-02-1981,08-10-2025
394,11393,AW00011393,KURT,PAL,France,Single,Male,17-07-1974,08-10-2025
395,11394,AW00011394,GEORGE,MCDONALD,United Kingdom,Single,Male,22-04-1975,08-10-2025
396,11395,AW00011395,BETH,GUTIERREZ,Germany,Single,Female,16-04-1976,08-10-2025
397,11396,AW00011396,IAN,LOPEZ,Germany,Married,Male,04-04-1975,08-10-2025
398,11397,AW00011397,LATOYA,SHAN,France,Single,Female,02-12-1974,08-10-2025
399,11398,AW00011398,COLIN,NATH,United Kingdom,Single,Male,09-03-1975,08-10-2025
400,11399,AW00011399,BRENDA,MEHTA,France,Single,Female,01-02-1975,08-10-2025
401,11400,AW00011400,FRANKLIN,RAJI,United Kingdom,Single,Male,15-04-1980,08-10-2025
402,11401,AW00011401,LINDA,NAVARRO,France,Married,Female,23-02-1975,08-10-2025
403,11402,AW00011402,KELLI,CAI,France,Married,Female,20-05-1975,08-10-2025
404,11403,AW00011403,NANCY,SCHMIDT,France,Single,Female,06-01-1980,08-10-2025
405,11404,AW00011404,MEGAN,TAYLOR,Germany,Single,Female,30-06-1957,08-10-2025
406,11405,AW00011405,BONNIE,GOEL,Germany,Single,Female,16-08-1957,08-10-2025
407,11406,AW00011406,LATOYA,XU,France,Married,Female,31-12-1957,08-10-2025
408,11407,AW00011407,MARIO,SHE,Germany,Married,Male,30-09-1957,08-10-2025
409,11408,AW00011408,DARREN,GILL,United Kingdom,Married,Male,10-05-1964,08-10-2025
410,11409,AW00011409,JACQUELINE,HAYES,France,Single,Female,02-03-1979,08-10-2025
411,11410,AW00011410,MAURICE,GOEL,France,Married,Male,,08-10-2025
412,11411,AW00011411,DEVIN,ROSS,Germany,Married,Male,12-08-1959,08-10-2025
413,11412,AW00011412,SYDNEY,BRYANT,Germany,Single,Female,07-10-1959,08-10-2025
414,11413,AW00011413,MEGAN,STEWART,United Kingdom,Married,Female,13-10-1959,08-10-2025
415,11414,AW00011414,IAN,RICHARDSON,United Kingdom,Single,Male,15-09-1959,08-10-2025
416,11415,AW00011415,RANDY,SHE,Germany,Single,Male,03-12-1949,08-10-2025
417,11416,AW00011416,KATRINA,BECKER,France,Married,Female,16-09-1950,08-10-2025
418,11417,AW00011417,LACEY,ZHENG,France,Married,Female,26-08-1950,08-10-2025
419,11418,AW00011418,RAFAEL,HU,Germany,Single,Male,09-08-1950,08-10-2025
420,11419,AW00011419,KYLE,SCOTT,United Kingdom,Married,Male,18-08-1950,08-10-2025
421,11420,AW00011420,JORDAN,TURNER,France,Married,Male,09-01-1952,08-10-2025
422,11421,AW00011421,AMY,SUN,Germany,Married,Female,16-01-1952,08-10-2025
423,11422,AW00011422,DUSTIN,DENG,United Kingdom,Married,Male,29-02-1952,08-10-2025
424,11423,AW00011423,JASMINE,STEWART,Germany,Married,Female,04-05-1960,08-10-2025
425,11424,AW00011424,PAMELA,GARCIA,Germany,Married,Female,03-12-1964,08-10-2025
426,11425,AW00011425,ARIANA,GRAY,France,Married,Female,02-08-1965,08-10-2025
427,11426,AW00011426,KRISTOPHER,MEHTA,Germany,Married,Male,01-04-1959,08-10-2025
428,11427,AW00011427,DESIREE,DOMINGUEZ,Germany,Married,Female,17-06-1959,08-10-2025
429,11428,AW00011428,DEANNA,PEREZ,Germany,Single,Female,19-02-1959,08-10-2025
430,11429,AW00011429,MARCO,LOPEZ,France,Married,Male,13-01-1958,08-10-2025
431,11430,AW00011430,CASEY,YUAN,Germany,Married,Female,21-09-1957,08-10-2025
432,11431,AW00011431,BRYANT,GARCIA,Germany,Married,Male,20-10-1974,08-10-2025
433,11432,AW00011432,DOMINIQUE,PRASAD,France,Married,Female,10-03-1957,08-10-2025
434,11433,AW00011433,MAURICE,SHAN,France,Married,Male,01-03-1957,08-10-2025
435,11434,AW00011434,ANDRE,LOPEZ,United Kingdom,Married,Male,02-05-1962,08-10-2025
436,11435,AW00011435,ROBIN,ROMERO,Germany,Single,Female,03-09-1955,08-10-2025
437,11436,AW00011436,TAYLOR,COX,United Kingdom,Married,Female,17-03-1956,08-10-2025
438,11437,AW00011437,ALFREDO,MORENO,France,Married,Male,16-06-1955,08-10-2025
439,11438,AW00011438,JENNY,NARA,Germany,Married,Female,13-04-1955,08-10-2025
440,11439,AW00011439,JANET,MUNOZ,France,Married,Female,14-11-1953,08-10-2025
441,11440,AW00011440,SERGIO,WEBER,France,Married,Male,26-03-1953,08-10-2025
442,11441,AW00011441,ERIKA,GOMEZ,France,Married,Female,09-12-1952,08-10-2025
443,11442,AW00011442,JOSEPH,HARRIS,France,Married,Male,13-05-1953,08-10-2025
444,11443,AW00011443,GRACE,GRIFFIN,Australia,Single,Female,19-11-1981,08-10-2025
445,11444,AW00011444,TINA,MEHTA,Australia,Married,Female,26-10-1981,08-10-2025
446,11445,AW00011445,KARI,KIM,Australia,Single,Female,18-01-1980,08-10-2025
447,11446,AW00011446,BETHANY,CHANDER,Australia,Single,Female,09-02-1980,08-10-2025
448,11447,AW00011447,JENNIFER,ROBERTS,Australia,Married,Female,13-02-1980,08-10-2025
449,11448,AW00011448,KYLE,PATTERSON,Australia,Single,Male,25-10-1980,08-10-2025
450,11449,AW00011449,ALVIN,HU,Australia,Married,Male,01-08-1980,08-10-2025
451,11450,AW00011450,BRETT,MEHTA,Australia,Single,Male,11-05-1981,08-10-2025
452,11451,AW00011451,RUBEN,MU??OZ,Australia,Single,Male,08-05-1980,08-10-2025
453,11452,AW00011452,ERIKA,RUBIO,Australia,Single,Female,05-05-1979,08-10-2025
454,11453,AW00011453,STANLEY,MALHOTRA,Australia,Single,Male,17-08-1984,08-10-2025
455,11454,AW00011454,MELINDA,NAVARRO,Australia,Single,Female,20-10-1979,08-10-2025
456,11455,AW00011455,ROSS,SANZ,Australia,Married,Male,19-10-1979,08-10-2025
457,11456,AW00011456,JON,GAO,Australia,Married,Male,05-01-1980,08-10-2025
458,11457,AW00011457,JAIME,GUTIERREZ,Australia,Married,Female,18-11-1978,08-10-2025
459,11458,AW00011458,BIANCA,LIU,Australia,Married,Female,03-10-1978,08-10-2025
460,11459,AW00011459,TASHA,DENG,Australia,Single,Female,12-04-1978,08-10-2025
461,11460,AW00011460,MELVIN,CHANDE,Australia,Single,Male,04-10-1983,08-10-2025
462,11461,AW00011461,VICTOR,JIMENEZ,Australia,Single,Male,22-09-1977,08-10-2025
463,11462,AW00011462,LAURA,LIN,Australia,Married,Female,18-07-1977,08-10-2025
464,11463,AW00011463,ALISHA,BECK,Australia,Married,Female,09-09-1977,08-10-2025
465,11464,AW00011464,ALEJANDRO,HUANG,Australia,Married,Male,15-05-1977,08-10-2025
466,11465,AW00011465,LOUIS,LUO,Australia,Married,Male,18-08-1976,08-10-2025
467,11466,AW00011466,GRANT,TANG,Australia,Married,Male,30-01-1977,08-10-2025
468,11467,AW00011467,ARTURO,ZHENG,Australia,Married,Male,06-04-1975,08-10-2025
469,11468,AW00011468,JACLYN,ANDERSEN,United Kingdom,Married,Female,15-12-1980,08-10-2025
470,11469,AW00011469,EDWIN,RAJI,United Kingdom,Single,Male,14-10-1978,08-10-2025
471,11470,AW00011470,JAY,SUAREZ,Germany,Single,Male,25-03-1979,08-10-2025
472,11471,AW00011471,LATASHA,SUAREZ,France,Single,Female,25-03-1979,08-10-2025
473,11472,AW00011472,KENNETH,KUMAR,Australia,Single,Male,30-09-1968,08-10-2025
474,11473,AW00011473,GRACE,HENDERSON,France,Single,Female,30-01-1986,08-10-2025
475,11474,AW00011474,MELVIN,XU,United Kingdom,Single,Male,21-08-1985,08-10-2025
476,11475,AW00011475,CESAR,SUBRAM,United Kingdom,Single,Male,07-04-1984,08-10-2025
477,11476,AW00011476,ERIKA,NAVARRO,United Kingdom,Married,Female,16-05-1980,08-10-2025
478,11477,AW00011477,TRISTAN,HUGHES,Germany,Single,Male,21-06-1984,08-10-2025
479,11478,AW00011478,BILLY,HERNANDEZ,France,Single,Male,22-02-1984,08-10-2025
480,11479,AW00011479,DARRYL,WU,France,Married,Male,20-10-1978,08-10-2025
481,11480,AW00011480,COLLEEN,MA,France,Married,Female,07-03-1984,08-10-2025
482,11481,AW00011481,ERICA,HU,Germany,Married,Female,20-11-1978,08-10-2025
483,11482,AW00011482,ADRIENNE,TORRES,United Kingdom,Single,Female,16-01-1978,08-10-2025
484,11483,AW00011483,CALVIN,CHANDE,France,Married,Male,19-05-1983,08-10-2025
485,11484,AW00011484,ERICK,SAI,Germany,Single,Male,03-03-1983,08-10-2025
486,11485,AW00011485,DONALD,CHANDRA,United Kingdom,Married,Male,04-02-1978,08-10-2025
487,11486,AW00011486,ARIANA,ROGERS,Germany,Single,Female,21-05-1982,08-10-2025
488,11487,AW00011487,MORGAN,JONES,France,Single,Female,05-01-1977,08-10-2025
489,11488,AW00011488,JERMAINE,LOPEZ,United Kingdom,Single,Male,20-03-1977,08-10-2025
490,11489,AW00011489,DEBORAH,GOEL,United Kingdom,Single,Female,03-09-1976,08-10-2025
491,11490,AW00011490,DANNY,RUBIO,France,Single,Male,05-07-1976,08-10-2025
492,11491,AW00011491,ANDRE,PEREZ,United Kingdom,Married,Male,02-04-1982,08-10-2025
493,11492,AW00011492,TERRENCE,CHANDER,Germany,Single,Male,15-11-1982,08-10-2025
494,11493,AW00011493,DAWN,WU,United Kingdom,Single,Female,31-05-1976,08-10-2025
495,11494,AW00011494,JIMMY,GUTIERREZ,United Kingdom,Single,Male,25-01-1976,08-10-2025
496,11495,AW00011495,FRANCIS,JIMENEZ,Germany,Single,Male,03-03-1977,08-10-2025
497,11496,AW00011496,GARY,ORTEGA,United Kingdom,Single,Male,15-04-1976,08-10-2025
498,11497,AW00011497,KATRINA,NATH,United Kingdom,Single,Female,22-11-1981,08-10-2025
499,11498,AW00011498,ARTURO,SUN,Canada,Single,Male,15-07-1979,08-10-2025
500,11499,AW00011499,PEDRO,VANCE,United States,Single,Male,13-05-1980,08-10-2025
501,11500,AW00011500,SARAH,SIMMONS,Canada,Single,Female,17-03-1980,08-10-2025
502,11501,AW00011501,BRANDY,CHANDRA,Canada,Single,Female,03-01-1981,08-10-2025
503,11502,AW00011502,JARED,PETERSON,Canada,Single,Male,03-09-1980,08-10-2025
504,11503,AW00011503,DENNIS,WU,United States,Married,Male,11-04-1936,08-10-2025
505,11504,AW00011504,JORDAN,BAKER,United States,Married,Female,17-10-1936,08-10-2025
506,11505,AW00011505,JASMINE,POWELL,Canada,Single,Female,04-01-1972,08-10-2025
507,11506,AW00011506,NICHOLAS,BROWN,Canada,Single,Male,14-11-1971,08-10-2025
508,11507,AW00011507,ISABELLA,RUSSELL,Canada,Single,Female,19-05-1972,08-10-2025
509,11508,AW00011508,ELIZABETH,WILSON,United States,Single,Female,04-01-1972,08-10-2025
510,11509,AW00011509,ROGER,HARUI,United States,Married,Female,22-07-1964,08-10-2025
511,11510,AW00011510,SETH,ROBERTS,Canada,Married,Male,10-01-1959,08-10-2025
512,11511,AW00011511,CALEB,PERRY,United States,Married,Male,10-06-1964,08-10-2025
513,11512,AW00011512,NATALIE,CAMPBELL,Canada,Single,Female,05-08-1976,08-10-2025
514,11513,AW00011513,ALYSSA,HOWARD,Canada,Single,Female,23-09-1965,08-10-2025
515,11514,AW00011514,DALTON,DIAZ,United States,Married,Male,16-04-1965,08-10-2025
516,11515,AW00011515,SHANNON,HUANG,United States,Married,Female,25-08-1959,08-10-2025
517,11516,AW00011516,MYA,GONZALES,United States,Married,Female,13-10-1976,08-10-2025
518,11517,AW00011517,KATHERINE,BRYANT,United States,Married,Female,18-12-1959,08-10-2025
519,11518,AW00011518,EDWARD,WASHINGTON,United States,Married,Male,06-11-1960,08-10-2025
520,11519,AW00011519,JEROME,NAVARRO,Canada,Married,Male,13-09-1960,08-10-2025
521,11520,AW00011520,JADA,MORGAN,Canada,Married,Female,08-10-1960,08-10-2025
522,11521,AW00011521,ARIANA,PETERSON,United States,Married,Female,01-12-1977,08-10-2025
523,11522,AW00011522,CHRISTIAN,HUGHES,United States,Married,Male,17-06-1972,08-10-2025
524,11523,AW00011523,LUCAS,TAYLOR,Canada,Married,Male,07-02-1962,08-10-2025
525,11524,AW00011524,ALYSSA,JACKSON,United States,Married,Female,22-07-1961,08-10-2025
526,11525,AW00011525,ARIANA,COOK,United States,Married,Female,08-07-1961,08-10-2025
527,11526,AW00011526,KATHERINE,DIAZ,Canada,Married,Female,30-01-1973,08-10-2025
528,11527,AW00011527,JENNA,GREEN,United States,Married,Female,02-12-1961,08-10-2025
529,11528,AW00011528,JOAN,WASHINGTON,United States,Married,Female,15-08-1968,08-10-2025
530,11529,AW00011529,AUSTIN,BRYANT,United States,Married,Male,16-05-1963,08-10-2025
531,11530,AW00011530,ANDREW,MARTINEZ,Canada,Married,Male,23-01-1963,08-10-2025
532,11531,AW00011531,NINA,YUAN,United States,Married,Female,07-07-1962,08-10-2025
533,11532,AW00011532,LAUREN,MILLER,United States,Married,Female,26-08-1962,08-10-2025
534,11533,AW00011533,EBONY,GILL,United States,Married,Female,17-07-1968,08-10-2025
535,11534,AW00011534,CAMERON,LEWIS,United States,Single,Male,12-05-1964,08-10-2025
536,11535,AW00011535,DEVIN,NELSON,United States,Married,Male,31-12-1963,08-10-2025
537,11536,AW00011536,LOGAN,CHOW,United States,Married,Male,13-04-1969,08-10-2025
538,11537,AW00011537,DAKOTA,ROSS,United States,Married,Male,21-09-1963,08-10-2025
539,11538,AW00011538,NICOLE,TAYLOR,United States,Single,Female,24-02-1965,08-10-2025
540,11539,AW00011539,JUSTIN,WASHINGTON,United States,Married,Male,18-08-1970,08-10-2025
541,11540,AW00011540,ALBERTO,NAVARRO,United States,Single,Male,24-01-1970,08-10-2025
542,11541,AW00011541,AIDAN,ROSS,United States,Single,Male,09-10-1964,08-10-2025
543,11542,AW00011542,ALEJANDRO,TANG,United Kingdom,Single,Male,07-09-1979,08-10-2025
544,11543,AW00011543,SHEENA,CHANDE,France,Married,Female,16-08-1973,08-10-2025
545,11544,AW00011544,JOEL,GARCIA,Germany,Married,Male,04-05-1979,08-10-2025
546,11545,AW00011545,REGINALD,DOMINGUEZ,France,Married,Male,22-09-1973,08-10-2025
